,Unnamed: 0,underlying,type,expiration,quotedate,strike,bid,ask,volume,bs,garch,gp
212,212,SPXW,put,2019-10-16,2019-10-02,2890.0,46.2,47.8,2218,33.92086217776841,29.274444035463283,34.03831400307352
213,213,SPXW,call,2019-10-16,2019-10-02,2895.0,36.7,38.2,7,31.073760248334796,23.77391747182977,30.9667745501247
214,214,SPXW,put,2019-10-16,2019-10-02,2895.0,46.1,51.6,45,36.51775665982064,34.940394620282724,38.26781786729948
215,215,SPXW,call,2019-10-16,2019-10-02,2900.0,33.9,35.4,20,28.7913183764274,25.20412547395181,29.51077046188434
216,216,SPXW,put,2019-10-16,2019-10-02,2900.0,48.2,53.8,106,39.23195400006034,35.89364828850996,40.12250482602765
217,217,SPXW,call,2019-10-16,2019-10-02,2905.0,31.2,32.6,28,26.62523053472819,23.178826469264727,27.19422376565261
218,218,SPXW,put,2019-10-16,2019-10-02,2905.0,50.4,56.2,45,42.06250537050869,40.297541502870246,43.0748899706056
219,219,SPXW,call,2019-10-16,2019-10-02,2910.0,29.0,29.8,14,24.57415743309889,22.37848590903115,25.615891222610948
220,220,SPXW,put,2019-10-16,2019-10-02,2910.0,53.2,59.0,10,45.00807148102695,40.29451968218091,46.014043546432525
221,221,SPXW,call,2019-10-16,2019-10-02,2915.0,26.5,27.3,7,22.63638502042681,18.022955661540944,22.924361169660344
222,222,SPXW,put,2019-10-16,2019-10-02,2915.0,53.6,60.7,9,48.066938280502654,46.604421637339115,48.707425526411065
223,223,SPXW,call,2019-10-16,2019-10-02,2920.0,24.1,24.8,22,20.80984371729619,15.483935244535333,20.399304416783213
224,224,SPXW,put,2019-10-16,2019-10-02,2920.0,56.2,63.2,62,51.23703618951936,45.10450785211247,52.14889751962477
225,225,SPXW,call,2019-10-16,2019-10-02,2925.0,21.8,22.5,19,19.09213082895542,15.58204731512092,19.717184788357123
226,226,SPXW,put,2019-10-16,2019-10-02,2925.0,58.9,65.9,34,54.5159625133258,49.53574030884031,56.19473360887237
227,227,SPXW,call,2019-10-16,2019-10-02,2930.0,19.7,20.3,16,17.480535743455903,13.05213016755171,18.23667387827
228,228,SPXW,put,2019-10-16,2019-10-02,2930.0,61.8,68.7,10,57.90100663997328,56.392289830237836,59.43512427160223
229,229,SPXW,call,2019-10-16,2019-10-02,2935.0,17.6,18.2,29,15.972067485386106,12.298316578761481,16.537422309999997
230,230,SPXW,put,2019-10-16,2019-10-02,2935.0,65.0,71.5,18,61.38917759405149,57.16447339028742,62.844266654020366
231,231,SPXW,call,2019-10-16,2019-10-02,2940.0,15.8,16.3,139,14.563484171157596,11.178519928306065,15.039858993624554
232,232,SPXW,put,2019-10-16,2019-10-02,2940.0,67.7,74.5,28,64.97723349196986,60.12780370937561,66.05112038592904
233,233,SPXW,call,2019-10-16,2019-10-02,2945.0,14.0,14.4,35,13.251323897455563,9.782396993700207,13.860741306274202
234,234,SPXW,put,2019-10-16,2019-10-02,2945.0,71.3,77.7,8,68.66171243041572,66.32018362205116,70.77687340154942
235,235,SPXW,call,2019-10-16,2019-10-02,2950.0,12.3,12.7,7,12.03193659018632,9.344145094704583,13.204681929944185
236,236,SPXW,put,2019-10-16,2019-10-02,2950.0,74.6,80.9,40,72.43896433529335,68.6403818159297,73.20025297016365
237,237,SPXW,call,2019-10-16,2019-10-02,2955.0,10.8,11.2,30,10.901516346602648,9.515870116927005,11.85245520914652
238,238,SPXW,put,2019-10-16,2019-10-02,2955.0,78.0,85.9,11,76.30518330385758,77.7894156143002,77.97292343013984
239,239,SPXW,call,2019-10-16,2019-10-02,2960.0,9.4,9.7,30,9.856133817711909,6.4668155542046035,10.75634144523147
240,240,SPXW,put,2019-10-16,2019-10-02,2960.0,81.3,90.4,14,80.25643998711439,75.98736293168027,80.64487694707553
241,241,SPXW,call,2019-10-16,2019-10-02,2965.0,8.1,8.4,78,8.891768200740557,7.670818938346898,9.616580766402024
242,242,SPXW,put,2019-10-16,2019-10-02,2965.0,85.2,91.7,2,84.28871358229026,82.8523210725704,86.37913377092185
243,243,SPXW,call,2019-10-16,2019-10-02,2970.0,6.9,7.3,106,8.004338441331527,5.502221496995648,8.630985790378626
244,244,SPXW,put,2019-10-16,2019-10-02,2970.0,89.1,97.4,2,88.39792303502873,91.6888247461184,89.85064103615883
245,245,SPXW,call,2019-10-16,2019-10-02,2975.0,5.9,6.2,126,7.18973328120245,5.696143357062925,7.768180186644099
246,246,SPXW,put,2019-10-16,2019-10-02,2975.0,93.0,101.6,21,92.57995708704676,92.29646134388197,94.61473392031002
247,247,SPXW,call,2019-10-16,2019-10-02,2980.0,5.0,5.3,56,6.443839827964268,3.653295231329666,6.836227564313159
248,248,SPXW,put,2019-10-16,2019-10-02,2980.0,96.9,105.4,5,96.8307028459567,97.16860226924216,97.60590041869844
249,249,SPXW,call,2019-10-16,2019-10-02,2985.0,4.2,4.5,20,5.762570368443846,3.2058158396246355,6.460047344194788
250,250,SPXW,put,2019-10-16,2019-10-02,2985.0,101.1,109.8,3,101.14607259858349,100.31499982541916,101.73163421915037
251,251,SPXW,call,2019-10-16,2019-10-02,2990.0,3.6,3.8,78,5.141887193904552,3.1294985237952377,5.648881674050488
252,252,SPXW,put,2019-10-16,2019-10-02,2990.0,105.6,113.7,18,105.52202863619186,108.69753506943269,107.24009124672472
253,253,SPXW,call,2019-10-16,2019-10-02,2995.0,3.0,3.2,103,4.57782525377587,2.9732682000718595,5.169979703544302
254,254,SPXW,put,2019-10-16,2019-10-02,2995.0,107.6,118.6,1,109.95460590820994,107.94178257747107,111.26278968610148
255,255,SPXW,call,2019-10-16,2019-10-02,3000.0,2.5,2.7,1109,4.066512502708008,3.6296226167625383,5.021549064851627
256,256,SPXW,put,2019-10-16,2019-10-02,3000.0,112.9,123.0,7,114.43993236928964,112.67183705161241,115.79220425266188
257,257,SPXW,call,2019-10-16,2019-10-02,3005.0,2.1,2.25,144,3.604187852916709,1.6093163779930557,4.192937453588915
258,258,SPXW,call,2019-10-16,2019-10-02,3010.0,1.75,1.9,116,3.187216688838077,1.7729744797476927,4.075729739632135
259,259,SPXW,put,2019-10-16,2019-10-02,3010.0,121.8,132.1,2,123.5539149797146,122.59588503683158,125.0788779134246
260,260,SPXW,call,2019-10-16,2019-10-02,3015.0,1.45,1.6,84,2.8121039433243027,2.6440836797613945,3.556873575715464
261,261,SPXW,put,2019-10-16,2019-10-02,3015.0,126.1,136.2,4,128.1754414463485,125.137730664258,128.98144219928636
262,262,SPXW,call,2019-10-16,2019-10-02,3020.0,1.25,1.4,92,2.475504773222525,1.6001383543633223,3.047717377402972
263,263,SPXW,put,2019-10-16,2019-10-02,3020.0,130.8,140.9,1,132.83548148839373,135.71057226676862,134.31466871346143
264,264,SPXW,call,2019-10-16,2019-10-02,3025.0,1.05,1.2,589,2.174232906701434,1.7336290505200096,2.5797377606823826
265,265,SPXW,put,2019-10-16,2019-10-02,3025.0,135.6,145.5,1,137.5308488340197,140.40771475743938,139.48891477949354
266,266,SPXW,call,2019-10-16,2019-10-02,3030.0,0.9,1.0,140,1.9052667647060844,1.1552255586090647,2.4357322681841587
267,267,SPXW,put,2019-10-16,2019-10-02,3030.0,140.4,151.0,3,142.25852190417254,142.81303771372612,143.12105055710106
268,268,SPXW,call,2019-10-16,2019-10-02,3035.0,0.75,0.9,76,1.6657534842270252,1.4459997612755218,2.151585997197167
269,269,SPXW,call,2019-10-16,2019-10-02,3040.0,0.65,0.75,140,1.4530109915455398,1.2791568533357296,1.7977507466451157
270,270,SPXW,call,2019-10-16,2019-10-02,3045.0,0.55,0.7,19,1.2645282893160044,1.0877273184602203,1.53068263718691
271,271,SPXW,put,2019-10-16,2019-10-02,3045.0,155.3,165.6,1,156.60770106522477,158.4177614653747,157.78612784474464
272,272,SPXW,call,2019-10-16,2019-10-02,3050.0,0.45,0.6,992,1.0979641324092595,0.7065627297883806,1.4115876879318343
273,273,SPXW,put,2019-10-16,2019-10-02,3050.0,164.3,170.2,2,161.43777612046551,162.68735255607547,162.77769045181591
274,274,SPXW,call,2019-10-16,2019-10-02,3055.0,0.4,0.55,41,0.9511442741264488,0.8004686593923507,1.4171871864116907
275,275,SPXW,call,2019-10-16,2019-10-02,3060.0,0.35,0.5,50,0.8220574670112342,0.3939533915784582,1.4253859777559243
276,276,SPXW,call,2019-10-16,2019-10-02,3065.0,0.3,0.45,1,0.7088504014563171,0.32384016518479003,1.1607083184834834
277,277,SPXW,put,2019-10-16,2019-10-02,3065.0,174.8,185.2,1,176.03858002595416,174.62967805746777,176.4672948967108
278,278,SPXW,call,2019-10-16,2019-10-02,3070.0,0.25,0.4,23,0.6098217610377574,0.4182390832485174,0.9563779728381756
279,279,SPXW,put,2019-10-16,2019-10-02,3070.0,179.6,190.2,2,180.93619059768344,180.2129060278862,182.12201996570116
280,280,SPXW,call,2019-10-16,2019-10-02,3075.0,0.2,0.35,3,0.523415566477567,0.5853073532478916,0.6386378780938378
281,281,SPXW,call,2019-10-16,2019-10-02,3080.0,0.15,0.3,30,0.4482139708270765,0.287866054136616,0.7945748303679634
282,282,SPXW,call,2019-10-16,2019-10-02,3085.0,0.15,0.3,2,0.3829296573303153,0.8089983447920537,0.520447146752558
283,283,SPXW,call,2019-10-16,2019-10-02,3090.0,0.1,0.25,14,0.3263979789406264,0.28430920847021846,0.6310073337362994
284,284,SPXW,call,2019-10-16,2019-10-02,3095.0,0.1,0.25,12,0.277568965053458,0.0934772542513152,0.5060645048400843
285,285,SPXW,call,2019-10-16,2019-10-02,3100.0,0.1,0.25,8,0.2354993070713824,0.2199623998960827,0.4240586067951661
286,286,SPXW,call,2019-10-16,2019-10-02,3110.0,0.05,0.2,1,0.1683506658289104,0.5786095051296196,0.3323042377602369
287,287,SPXW,call,2019-10-16,2019-10-02,3125.0,0.0,0.2,196,0.1000075311465131,0.30261193217887117,0.2790381812849971
288,288,SPXW,put,2019-10-18,2019-10-02,2125.0,0.0,0.15,5,0.0,0.0,0.0
289,289,SPXW,put,2019-10-18,2019-10-02,2150.0,0.05,0.15,12,0.0,0.0,0.0
290,290,SPXW,put,2019-10-18,2019-10-02,2175.0,0.05,0.15,10,0.0,0.0,0.0
291,291,SPXW,put,2019-10-18,2019-10-02,2200.0,0.1,0.15,2728,0.0,0.0,0.0
292,292,SPXW,put,2019-10-18,2019-10-02,2230.0,0.05,0.2,700,0.0,0.0,0.0
293,293,SPXW,put,2019-10-18,2019-10-02,2275.0,0.1,0.2,1,9.580600518443597e-14,0.0,0.0
294,294,SPXW,put,2019-10-18,2019-10-02,2300.0,0.15,0.25,68,1.7489324099798677e-12,0.0,0.0
295,295,SPXW,put,2019-10-18,2019-10-02,2325.0,0.2,0.3,95,1.9948876052648718e-11,0.0,0.0
296,296,SPXW,put,2019-10-18,2019-10-02,2350.0,0.2,0.35,2,2.221955410854139e-10,0.0,0.0
297,297,SPXW,put,2019-10-18,2019-10-02,2365.0,0.25,0.35,1,8.896434366562892e-10,0.0,0.0
298,298,SPXW,put,2019-10-18,2019-10-02,2375.0,0.3,0.4,20,2.1831153043429687e-09,0.0,0.0
299,299,SPXW,put,2019-10-18,2019-10-02,2395.0,0.35,0.45,8,1.2344534090601451e-08,0.0,0.0
300,300,SPXW,put,2019-10-18,2019-10-02,2400.0,0.35,0.5,449,1.879045736460633e-08,0.0,0.0
301,301,SPXW,put,2019-10-18,2019-10-02,2415.0,0.4,0.55,235,6.428600231775531e-08,0.0,0.0
302,302,SPXW,put,2019-10-18,2019-10-02,2425.0,0.45,0.55,57,1.4234445135537766e-07,0.0,0.0
303,303,SPXW,put,2019-10-18,2019-10-02,2430.0,0.5,0.6,1,2.1024538556763906e-07,0.0,0.0
304,304,SPXW,put,2019-10-18,2019-10-02,2435.0,0.5,0.65,202,3.09017099295497e-07,0.0,0.0
305,305,SPXW,put,2019-10-18,2019-10-02,2445.0,0.55,0.7,42,6.578984696219343e-07,0.0,0.0
306,306,SPXW,put,2019-10-18,2019-10-02,2450.0,0.6,0.7,1,9.530321111318578e-07,0.0,0.0
307,307,SPXW,put,2019-10-18,2019-10-02,2465.0,0.7,0.8,2,2.815551470378565e-06,0.0,0.0
308,308,SPXW,put,2019-10-18,2019-10-02,2470.0,0.7,0.85,121,4.002198626626452e-06,0.0,0.0003058735825948
309,309,SPXW,put,2019-10-18,2019-10-02,2475.0,0.75,0.85,55,5.662590103898825e-06,0.0,0.0
310,310,SPXW,put,2019-10-18,2019-10-02,2485.0,0.85,0.95,44,1.1180133820556156e-05,0.0,0.0
311,311,SPXW,put,2019-10-18,2019-10-02,2490.0,0.85,1.0,126,1.5602339610517203e-05,0.04216684986382321,0.0
312,312,SPXW,put,2019-10-18,2019-10-02,2495.0,0.9,1.0,5,2.1675468408874268e-05,0.0,0.0
313,313,SPXW,call,2019-10-18,2019-10-02,2500.0,377.2,391.9,400,389.5304953800082,386.17756828024375,388.5314675087936
314,314,SPXW,put,2019-10-18,2019-10-02,2500.0,0.95,1.05,29,2.9977600631647325e-05,0.049900241825897286,0.0
315,315,SPXW,put,2019-10-18,2019-10-02,2505.0,1.0,1.1,50,4.127512190099658e-05,0.045427488935742,0.0006936257864352
316,316,SPXW,put,2019-10-18,2019-10-02,2510.0,1.05,1.15,1,5.657915665506323e-05,0.0,0.0
317,317,SPXW,put,2019-10-18,2019-10-02,2515.0,1.1,1.2,121,7.721730292683214e-05,0.0,0.0011859995626342
318,318,SPXW,put,2019-10-18,2019-10-02,2520.0,1.15,1.25,6,0.0001049243407985,0.0,0.0052127244645971
319,319,SPXW,call,2019-10-18,2019-10-02,2525.0,353.7,366.6,400,364.5498109385248,362.64243766505746,364.2525343654456
320,320,SPXW,put,2019-10-18,2019-10-02,2525.0,1.25,1.35,171,0.0001419563117548,0.0,0.0
321,321,SPXW,put,2019-10-18,2019-10-02,2530.0,1.3,1.4,1,0.0001912332215177,0.08328109359844355,0.0029861925070197
322,322,SPXW,put,2019-10-18,2019-10-02,2545.0,1.5,1.6,9,0.0004557254510604,0.0,0.0
323,323,SPXW,call,2019-10-18,2019-10-02,2550.0,327.8,341.4,7,339.56947618458935,338.0378915312908,337.5127285205074
324,324,SPXW,put,2019-10-18,2019-10-02,2550.0,1.55,1.7,65,0.0006036225709733,0.020672202799474577,0.0051830681580885
325,325,SPXW,put,2019-10-18,2019-10-02,2555.0,1.65,1.75,3,0.0007962035944426,0.0,0.0071622814441072
326,326,SPXW,call,2019-10-18,2019-10-02,2560.0,318.0,332.2,14,329.5775998994877,330.85074017202277,328.4876443588423
327,327,SPXW,put,2019-10-18,2019-10-02,2560.0,1.75,1.85,101,0.0010459055473147,0.0,0.0033882072343505
328,328,SPXW,call,2019-10-18,2019-10-02,2565.0,313.1,327.1,14,324.581763017206,328.61731388259005,323.41767860982327
329,329,SPXW,put,2019-10-18,2019-10-02,2565.0,1.85,1.95,48,0.0013683073044772,0.06927108695213492,0.0142349486301979
330,330,SPXW,put,2019-10-18,2019-10-02,2570.0,1.9,2.05,39,0.0017828336955078,0.002943026968703937,0.0063359634396114
331,331,SPXW,put,2019-10-18,2019-10-02,2575.0,2.0,2.15,35,0.0023135941748346,0.09097196509686134,0.0293239228880634
332,332,SPXW,put,2019-10-18,2019-10-02,2580.0,2.1,2.25,78,0.002990376233321,0.10085623131400277,0.025014126066342
333,333,SPXW,put,2019-10-18,2019-10-02,2585.0,2.25,2.35,16,0.0038498155243761,0.014228188348845143,0.0481821900566411
334,334,SPXW,put,2019-10-18,2019-10-02,2590.0,2.35,2.5,80,0.0049367663582179,0.11836216609486697,0.0254803826939541
335,335,SPXW,put,2019-10-18,2019-10-02,2595.0,2.45,2.6,46,0.0063058977533867,0.20039265490530103,0.0430984144856873
336,336,SPXW,call,2019-10-18,2019-10-02,2600.0,278.9,292.5,7,289.61530326309867,293.7086321562027,288.15917017832686
337,337,SPXW,put,2019-10-18,2019-10-02,2600.0,2.6,2.75,3183,0.0080235414697766,0.050990026668423116,0.0476669824340063
338,338,SPXW,put,2019-10-18,2019-10-02,2605.0,2.75,2.9,39,0.0101698193499752,0.0556354827308756,0.0921807037006304
339,339,SPXW,put,2019-10-18,2019-10-02,2610.0,2.9,3.1,98,0.0128410777391592,0.21814163524625685,0.0591925604984455
340,340,SPXW,put,2019-10-18,2019-10-02,2615.0,3.0,3.2,13,0.0161526566241518,0.12176985394329772,0.1072180298185647
341,341,SPXW,put,2019-10-18,2019-10-02,2620.0,3.2,3.4,59,0.0202420203277626,0.3727274515418912,0.1134407837466658
342,342,SPXW,put,2019-10-18,2019-10-02,2625.0,3.3,3.6,2536,0.0252722749828535,0.0008908069523825519,0.1159537036255766
343,343,SPXW,put,2019-10-18,2019-10-02,2630.0,3.5,3.8,137,0.0314360955198633,0.16384269638154547,0.1374537701511737
344,344,SPXW,call,2019-10-18,2019-10-02,2635.0,249.2,258.4,1,254.67312481468616,256.44535935872176,254.27053708412663
345,345,SPXW,put,2019-10-18,2019-10-02,2635.0,3.7,4.0,3,0.0389600813298853,0.9508430737657385,0.1061643660702199
346,346,SPXW,put,2019-10-18,2019-10-02,2640.0,4.0,4.2,77,0.0481095551784998,0.2279327926532629,0.1731896078976126
347,347,SPXW,put,2019-10-18,2019-10-02,2645.0,4.2,4.4,110,0.0591938140611461,0.17912775255961827,0.1854309288370449
348,348,SPXW,call,2019-10-18,2019-10-02,2650.0,230.9,245.0,1,239.7182587148864,239.93066604744416,239.03665121866493
349,349,SPXW,put,2019-10-18,2019-10-02,2650.0,4.4,4.7,206,0.0725718336466538,0.3212037659017485,0.2230370321098673
350,350,SPXW,put,2019-10-18,2019-10-02,2655.0,4.7,4.9,23,0.0886584195911801,0.5297932680794315,0.213555374089174
351,351,SPXW,put,2019-10-18,2019-10-02,2660.0,4.9,5.2,81,0.1079307893840724,0.3427792325652535,0.351408060672824
352,352,SPXW,put,2019-10-18,2019-10-02,2665.0,5.2,5.5,74,0.1309355575583701,0.6267009706420658,0.4357742446867168
353,353,SPXW,put,2019-10-18,2019-10-02,2670.0,5.5,5.8,40,0.1582960851193213,0.22006379678166466,0.3568128836290819
354,354,SPXW,put,2019-10-18,2019-10-02,2675.0,5.8,6.1,266,0.1907201410942569,0.6767082507686577,0.4627520359497291
355,355,SPXW,put,2019-10-18,2019-10-02,2680.0,6.1,6.4,8,0.2290078103365225,0.613462142795448,0.472559492236874
356,356,SPXW,put,2019-10-18,2019-10-02,2685.0,6.5,6.8,53,0.2740595673937989,0.47373829737537154,0.6041456605306584
357,357,SPXW,put,2019-10-18,2019-10-02,2690.0,6.8,7.1,287,0.3268844216482804,0.6494406870366345,0.8100529883524816
358,358,SPXW,put,2019-10-18,2019-10-02,2695.0,7.2,7.5,109,0.3886080243944221,0.7274168554641839,0.7897142889892381
359,359,SPXW,call,2019-10-18,2019-10-02,2700.0,188.1,197.7,3,190.14457465529267,190.72040463055012,189.8099514954304
360,360,SPXW,put,2019-10-18,2019-10-02,2700.0,7.6,7.9,3896,0.4604806144423889,0.9877153047398733,0.9762226686527108
361,361,SPXW,call,2019-10-18,2019-10-02,2705.0,183.5,193.2,3,185.2318194223917,181.58160341159925,185.98322497301064
362,362,SPXW,put,2019-10-18,2019-10-02,2705.0,8.1,8.4,286,0.5438846655798386,1.2214258096802098,1.033592026420462
363,363,SPXW,put,2019-10-18,2019-10-02,2710.0,8.5,8.8,70,0.640342087311879,0.8004793215283065,1.2125941727904246
364,364,SPXW,put,2019-10-18,2019-10-02,2715.0,9.0,9.3,132,0.7515208201280075,1.6811959239017262,1.2025676800867346
365,365,SPXW,put,2019-10-18,2019-10-02,2720.0,9.5,9.8,108,0.8792406585790928,1.9618984570395663,1.5313099055542208
366,366,SPXW,put,2019-10-18,2019-10-02,2725.0,10.0,10.3,285,1.0254781301947986,1.2290973052957015,1.703681870747312
367,367,SPXW,put,2019-10-18,2019-10-02,2730.0,10.5,10.9,157,1.1923702560447111,2.080094741991651,1.949319244068524
368,368,SPXW,put,2019-10-18,2019-10-02,2735.0,11.1,11.5,111,1.382217020051641,1.366188584049177,2.219700115173531
369,369,SPXW,put,2019-10-18,2019-10-02,2740.0,11.8,12.1,172,1.5974823791832191,2.0337844451968246,2.463922510706252
370,370,SPXW,put,2019-10-18,2019-10-02,2745.0,12.4,12.8,306,1.8407936557353537,2.424091100835952,2.8185939766389354
371,371,SPXW,call,2019-10-18,2019-10-02,2750.0,143.0,153.7,2,141.83744036660437,140.24001497341774,142.6086880178205
372,372,SPXW,put,2019-10-18,2019-10-02,2750.0,13.1,13.5,462,2.114939166143216,2.06430223854639,3.1896630547894564
373,373,SPXW,put,2019-10-18,2019-10-02,2755.0,13.8,14.2,286,2.4228639581967,2.2642647695750275,3.115753241466774
374,374,SPXW,call,2019-10-18,2019-10-02,2760.0,134.5,145.1,1,132.49784618251851,136.85992610182862,133.5908357991565
375,375,SPXW,put,2019-10-18,2019-10-02,2760.0,14.6,14.9,206,2.767663550134955,2.9207389255146268,3.6687480229995297
376,376,SPXW,put,2019-10-18,2019-10-02,2765.0,15.3,15.7,232,3.152575590625588,4.633655962620371,4.200350648335993
377,377,SPXW,put,2019-10-18,2019-10-02,2770.0,16.2,16.6,476,3.580969387835154,4.039835876240581,4.566879898535226
378,378,SPXW,put,2019-10-18,2019-10-02,2775.0,17.0,17.4,242,4.0563332882125,3.699441742869369,5.1048393685509765
379,379,SPXW,put,2019-10-18,2019-10-02,2780.0,17.9,18.3,1062,4.582259920660874,3.652549201361018,5.864092426446474
380,380,SPXW,put,2019-10-18,2019-10-02,2785.0,18.9,19.3,226,5.162429358906252,4.9011117025512565,6.070997455697439
381,381,SPXW,put,2019-10-18,2019-10-02,2790.0,19.9,20.3,273,5.800590293179823,5.824495498963349,7.583601346224197
382,382,SPXW,call,2019-10-18,2019-10-02,2795.0,106.1,114.1,5,101.25760698527074,98.9562074598262,102.51341641840294
383,383,SPXW,put,2019-10-18,2019-10-02,2795.0,20.9,21.3,187,6.500539341160561,5.349660855582378,8.079561170246384
384,384,SPXW,call,2019-10-18,2019-10-02,2800.0,101.8,110.4,31,97.02700702652282,95.4971666218096,98.31062667730852
385,385,SPXW,put,2019-10-18,2019-10-02,2800.0,21.9,22.5,870,7.266098666451512,6.79635324930363,8.86162385953148
386,386,SPXW,call,2019-10-18,2019-10-02,2805.0,100.1,106.4,55,92.86584118589326,89.41954309510265,93.68574638422253
387,387,SPXW,put,2019-10-18,2019-10-02,2805.0,23.0,23.7,225,8.101092109860588,7.2834530653866665,9.754518008065869
388,388,SPXW,call,2019-10-18,2019-10-02,2810.0,96.7,102.6,3,88.77790986545915,88.2014409139799,88.81631194698339
389,389,SPXW,put,2019-10-18,2019-10-02,2810.0,24.2,24.9,252,9.00932007346546,8.533855737237564,10.299184834386438
390,390,SPXW,call,2019-10-18,2019-10-02,2815.0,92.8,98.8,5,84.76696393691464,85.07672251457537,84.92245337745466
391,391,SPXW,put,2019-10-18,2019-10-02,2815.0,25.4,26.2,243,9.994533428960269,9.883886892554374,11.287532126344036
392,392,SPXW,call,2019-10-18,2019-10-02,2820.0,89.0,95.1,12,80.83667797322505,79.99962054432844,80.78125985472106
393,393,SPXW,put,2019-10-18,2019-10-02,2820.0,26.7,27.5,470,11.060406749309324,8.489114401372994,12.26002482241264
394,394,SPXW,call,2019-10-18,2019-10-02,2825.0,85.3,91.6,7,76.99062312525393,76.15389074583533,77.22195921224862
395,395,SPXW,put,2019-10-18,2019-10-02,2825.0,28.0,28.8,310,12.210511185376731,9.725049336261474,13.90933404128758
396,396,SPXW,call,2019-10-18,2019-10-02,2830.0,81.6,87.9,17,73.23223998228832,70.2397317895072,73.63089954142649
397,397,SPXW,put,2019-10-18,2019-10-02,2830.0,29.4,30.2,261,13.4482873264501,11.383965633022672,14.401094406241317
398,398,SPXW,call,2019-10-18,2019-10-02,2835.0,78.7,83.5,11,69.56481176651369,68.04366432224178,71.74720913252837
399,399,SPXW,put,2019-10-18,2019-10-02,2835.0,30.7,31.9,306,14.77701839471422,13.152116956563377,16.620850523794886
400,400,SPXW,call,2019-10-18,2019-10-02,2840.0,75.2,79.9,11,65.99143821619646,61.650336424034684,65.92801096809917
401,401,SPXW,put,2019-10-18,2019-10-02,2840.0,32.2,33.4,92,16.199804128436767,14.339152064268026,17.750917100154624
402,402,SPXW,call,2019-10-18,2019-10-02,2845.0,71.7,76.4,13,62.51501051036371,58.97198905635554,63.8925520652663
403,403,SPXW,put,2019-10-18,2019-10-02,2845.0,33.7,35.0,295,17.719535706642432,15.153223005156539,19.811649157565608
404,404,SPXW,put,2019-10-18,2019-10-02,2850.0,35.3,36.6,827,19.338872059248388,16.605401864772336,20.97118045627828
