"underlying","underlying_last","type","expiration","quotedate","strike","bid","ask","volume"
SPX,3141.63,put,"2020-01-17","2019-12-11",2850.0,7.1,7.4,28
SPX,3141.63,put,"2020-01-17","2019-12-11",2860.0,7.6,7.8,13
SPX,3141.63,put,"2020-01-17","2019-12-11",2865.0,7.8,8.1,1
SPX,3141.63,put,"2020-01-17","2019-12-11",2870.0,8.1,8.3,8
SPX,3141.63,put,"2020-01-17","2019-12-11",2875.0,8.3,8.6,13
SPX,3141.63,put,"2020-01-17","2019-12-11",2880.0,8.6,8.9,22
SPX,3141.63,put,"2020-01-17","2019-12-11",2885.0,8.9,9.2,1
SPX,3141.63,put,"2020-01-17","2019-12-11",2890.0,9.2,9.5,6
SPX,3141.63,put,"2020-01-17","2019-12-11",2900.0,9.8,10.1,1436
SPX,3141.63,put,"2020-01-17","2019-12-11",2910.0,10.4,10.7,7
SPX,3141.63,put,"2020-01-17","2019-12-11",2915.0,10.8,11.1,1
SPX,3141.63,put,"2020-01-17","2019-12-11",2920.0,11.1,11.4,3
SPX,3141.63,put,"2020-01-17","2019-12-11",2925.0,11.5,11.8,11
SPX,3141.63,put,"2020-01-17","2019-12-11",2930.0,11.9,12.2,6
SPX,3141.63,put,"2020-01-17","2019-12-11",2935.0,12.3,12.6,48
SPX,3141.63,put,"2020-01-17","2019-12-11",2945.0,13.1,13.4,16
SPX,3141.63,call,"2020-01-17","2019-12-11",2950.0,207.0,211.5,1
SPX,3141.63,put,"2020-01-17","2019-12-11",2950.0,13.5,13.8,2116
SPX,3141.63,put,"2020-01-17","2019-12-11",2955.0,14.0,14.3,7
SPX,3141.63,put,"2020-01-17","2019-12-11",2960.0,14.4,14.7,11
SPX,3141.63,put,"2020-01-17","2019-12-11",2965.0,14.9,15.2,8
SPX,3141.63,put,"2020-01-17","2019-12-11",2970.0,15.4,15.7,48
SPX,3141.63,call,"2020-01-17","2019-12-11",2975.0,184.6,188.6,61
SPX,3141.63,put,"2020-01-17","2019-12-11",2975.0,15.9,16.2,4
SPX,3141.63,put,"2020-01-17","2019-12-11",2980.0,16.4,16.7,1253
SPX,3141.63,call,"2020-01-17","2019-12-11",2990.0,171.4,175.3,3
SPX,3141.63,put,"2020-01-17","2019-12-11",2990.0,17.5,17.8,16
SPX,3141.63,put,"2020-01-17","2019-12-11",2995.0,18.0,18.4,1568
SPX,3141.63,call,"2020-01-17","2019-12-11",3000.0,162.7,166.4,2954
SPX,3141.63,put,"2020-01-17","2019-12-11",3000.0,18.6,19.0,4608
SPX,3141.63,put,"2020-01-17","2019-12-11",3005.0,19.2,19.6,10
SPX,3141.63,put,"2020-01-17","2019-12-11",3010.0,19.9,20.2,86
SPX,3141.63,put,"2020-01-17","2019-12-11",3015.0,20.5,20.9,4
SPX,3141.63,call,"2020-01-17","2019-12-11",3020.0,145.3,148.8,1
SPX,3141.63,put,"2020-01-17","2019-12-11",3020.0,21.2,21.6,5
SPX,3141.63,put,"2020-01-17","2019-12-11",3025.0,21.9,22.3,165
SPX,3141.63,put,"2020-01-17","2019-12-11",3030.0,22.6,23.0,5
SPX,3141.63,call,"2020-01-17","2019-12-11",3035.0,132.9,135.9,2
SPX,3141.63,put,"2020-01-17","2019-12-11",3035.0,23.4,23.8,141
SPX,3141.63,put,"2020-01-17","2019-12-11",3040.0,24.2,24.6,44
SPX,3141.63,call,"2020-01-17","2019-12-11",3050.0,121.5,122.2,3
SPX,3141.63,put,"2020-01-17","2019-12-11",3050.0,25.8,26.1,815
SPX,3141.63,call,"2020-01-17","2019-12-11",3060.0,113.3,114.0,1
SPX,3141.63,put,"2020-01-17","2019-12-11",3060.0,27.5,28.0,22
SPX,3141.63,put,"2020-01-17","2019-12-11",3070.0,29.4,29.9,25
SPX,3141.63,call,"2020-01-17","2019-12-11",3075.0,101.2,101.9,31
SPX,3141.63,put,"2020-01-17","2019-12-11",3075.0,30.4,30.8,7
SPX,3141.63,call,"2020-01-17","2019-12-11",3080.0,97.3,97.9,2
SPX,3141.63,put,"2020-01-17","2019-12-11",3080.0,31.4,31.9,13
SPX,3141.63,put,"2020-01-17","2019-12-11",3085.0,32.5,32.9,187
SPX,3141.63,put,"2020-01-17","2019-12-11",3090.0,33.6,34.0,1859
SPX,3141.63,put,"2020-01-17","2019-12-11",3095.0,34.7,35.2,4
SPX,3141.63,call,"2020-01-17","2019-12-11",3100.0,81.8,82.4,542
SPX,3141.63,put,"2020-01-17","2019-12-11",3100.0,35.9,36.4,271
SPX,3141.63,put,"2020-01-17","2019-12-11",3105.0,37.1,37.6,9
SPX,3141.63,call,"2020-01-17","2019-12-11",3110.0,74.3,74.9,43
SPX,3141.63,put,"2020-01-17","2019-12-11",3110.0,38.3,38.9,35
SPX,3141.63,call,"2020-01-17","2019-12-11",3115.0,70.6,71.2,77
SPX,3141.63,put,"2020-01-17","2019-12-11",3115.0,39.7,40.2,31
SPX,3141.63,call,"2020-01-17","2019-12-11",3120.0,67.0,67.6,21
SPX,3141.63,put,"2020-01-17","2019-12-11",3120.0,41.0,41.6,8
SPX,3141.63,call,"2020-01-17","2019-12-11",3125.0,63.5,64.1,24
SPX,3141.63,put,"2020-01-17","2019-12-11",3125.0,42.5,43.0,29
SPX,3141.63,call,"2020-01-17","2019-12-11",3130.0,60.0,60.6,40
SPX,3141.63,put,"2020-01-17","2019-12-11",3130.0,44.0,44.5,4
SPX,3141.63,call,"2020-01-17","2019-12-11",3135.0,56.6,57.1,39
SPX,3141.63,put,"2020-01-17","2019-12-11",3135.0,45.5,46.1,237
SPX,3141.63,call,"2020-01-17","2019-12-11",3140.0,53.2,53.8,595
SPX,3141.63,put,"2020-01-17","2019-12-11",3140.0,47.2,47.7,429
SPX,3141.63,call,"2020-01-17","2019-12-11",3145.0,50.0,50.5,2
SPX,3141.63,put,"2020-01-17","2019-12-11",3145.0,48.9,49.4,6
SPX,3141.63,call,"2020-01-17","2019-12-11",3150.0,46.8,47.3,12005
SPX,3141.63,put,"2020-01-17","2019-12-11",3150.0,50.7,51.2,11813
SPX,3141.63,call,"2020-01-17","2019-12-11",3155.0,43.7,44.2,46
SPX,3141.63,call,"2020-01-17","2019-12-11",3160.0,40.7,41.2,669
SPX,3141.63,put,"2020-01-17","2019-12-11",3160.0,54.5,55.1,1
SPX,3141.63,call,"2020-01-17","2019-12-11",3165.0,37.8,38.3,9
SPX,3141.63,put,"2020-01-17","2019-12-11",3165.0,56.6,57.2,4
SPX,3141.63,call,"2020-01-17","2019-12-11",3170.0,34.9,35.4,458
SPX,3141.63,put,"2020-01-17","2019-12-11",3170.0,58.7,59.4,2
SPX,3141.63,call,"2020-01-17","2019-12-11",3175.0,32.2,32.7,212
SPX,3141.63,put,"2020-01-17","2019-12-11",3175.0,61.0,61.6,33
SPX,3141.63,call,"2020-01-17","2019-12-11",3180.0,29.6,30.1,32
SPX,3141.63,call,"2020-01-17","2019-12-11",3185.0,27.2,27.6,211
SPX,3141.63,call,"2020-01-17","2019-12-11",3190.0,24.8,25.2,437
SPX,3141.63,put,"2020-01-17","2019-12-11",3190.0,68.4,69.1,3
SPX,3141.63,call,"2020-01-17","2019-12-11",3200.0,20.4,20.8,1382
SPX,3141.63,call,"2020-01-17","2019-12-11",3205.0,18.4,18.8,1310
SPX,3141.63,call,"2020-01-17","2019-12-11",3210.0,16.6,17.0,1209
SPX,3141.63,call,"2020-01-17","2019-12-11",3215.0,14.9,15.2,76
SPX,3141.63,put,"2020-01-17","2019-12-11",3215.0,83.4,84.2,400
SPX,3141.63,call,"2020-01-17","2019-12-11",3220.0,13.3,13.6,168
SPX,3141.63,call,"2020-01-17","2019-12-11",3225.0,11.8,12.2,4932
SPX,3141.63,put,"2020-01-17","2019-12-11",3225.0,88.7,93.1,1
SPX,3141.63,call,"2020-01-17","2019-12-11",3230.0,10.5,10.8,19
SPX,3141.63,call,"2020-01-17","2019-12-11",3235.0,9.3,9.6,4
SPX,3141.63,call,"2020-01-17","2019-12-11",3240.0,8.2,8.5,22
SPX,3141.63,call,"2020-01-17","2019-12-11",3250.0,6.3,6.6,1091
SPX,3141.63,call,"2020-01-17","2019-12-11",3255.0,5.5,5.8,31
SPX,3141.63,call,"2020-01-17","2019-12-11",3260.0,4.8,5.1,38
SPX,3141.63,call,"2020-01-17","2019-12-11",3265.0,4.2,4.5,110
SPX,3141.63,call,"2020-01-17","2019-12-11",3270.0,3.7,3.9,2
SPX,3141.63,call,"2020-01-17","2019-12-11",3275.0,3.2,3.5,5
SPX,3141.63,call,"2020-01-17","2019-12-11",3280.0,2.85,3.0,2
SPX,3141.63,call,"2020-01-17","2019-12-11",3290.0,2.15,2.35,1
SPX,3141.63,call,"2020-01-17","2019-12-11",3295.0,1.9,2.05,40
SPX,3141.63,call,"2020-01-17","2019-12-11",3300.0,1.7,1.85,30
SPX,3141.63,put,"2020-01-17","2019-12-11",3300.0,152.8,157.7,5
SPX,3141.63,call,"2020-01-17","2019-12-11",3310.0,1.3,1.45,2
SPX,3141.63,call,"2020-01-17","2019-12-11",3320.0,1.05,1.15,11
SPX,3141.63,call,"2020-01-17","2019-12-11",3325.0,0.9,1.0,150
